"subject","block","trial","rt","switch","error","taskcode"
"24",5,36,624,0,0,"life"
"24",5,37,602,1,0,"valence"
"24",5,38,1458,1,0,"life"
"24",5,39,1448,1,0,"valence"
"24",5,40,942,0,0,"valence"
"24",5,41,875,1,0,"life"
"24",5,42,1224,1,0,"valence"
"24",5,43,1209,0,0,"valence"
"24",5,44,1305,0,0,"valence"
"24",5,45,2021,1,0,"life"
"24",5,46,676,0,0,"life"
"24",5,47,1114,0,1,"life"
"24",5,48,734,1,0,"valence"
"24",5,49,674,0,0,"valence"
"24",5,50,1624,0,0,"valence"
"24",5,51,840,0,0,"valence"
"24",5,52,871,1,0,"life"
"24",5,53,1285,0,1,"life"
"24",5,54,1793,0,0,"life"
"24",5,55,490,0,0,"life"
"24",5,56,601,1,0,"valence"
"24",5,57,802,0,0,"valence"
"24",5,58,835,1,0,"life"
"24",5,59,962,1,1,"valence"
"24",5,60,1053,0,0,"valence"
"24",5,61,996,1,0,"life"
"24",5,62,525,0,0,"life"
"24",5,63,745,0,0,"life"
"24",5,64,781,1,0,"valence"
"24",5,65,671,1,0,"life"
"24",5,66,1012,1,0,"valence"
"24",5,67,877,1,0,"life"
"24",5,68,3387,1,0,"valence"
"24",5,69,691,0,0,"valence"
"24",5,70,857,1,0,"life"
"24",5,71,1800,1,1,"valence"
"24",5,72,607,0,0,"valence"
"24",5,73,1049,0,1,"valence"
"24",5,74,960,1,0,"life"
"24",5,75,1850,1,1,"valence"
"24",5,76,752,0,0,"valence"
"24",5,77,1092,1,0,"life"
"24",5,78,2137,1,0,"valence"
"24",6,1,3112,1,0,"life"
"24",6,2,890,1,0,"valence"
"24",6,3,1224,1,0,"life"
"24",6,4,2456,0,0,"life"
"24",6,5,965,0,0,"life"
"24",6,6,879,0,0,"life"
"24",6,7,2174,1,1,"valence"
"24",6,8,1000,0,0,"valence"
"24",6,9,2065,0,0,"valence"
"24",6,10,1646,0,0,"valence"
"24",6,11,973,0,1,"valence"
"24",6,12,1191,1,0,"life"
"24",6,13,664,0,0,"life"
"24",6,14,1070,1,0,"valence"
"24",6,15,773,1,0,"life"
"24",6,16,791,0,0,"life"
"24",6,17,872,1,0,"valence"
"24",6,18,1318,1,0,"life"
"24",6,19,705,1,0,"valence"
"24",6,20,2837,0,1,"valence"
"24",6,21,707,1,0,"life"
"24",6,22,889,1,0,"valence"
"24",6,23,598,1,0,"life"
"24",6,24,720,0,0,"life"
"24",6,25,2420,1,0,"valence"
"24",6,26,611,0,0,"valence"
"24",6,27,636,1,0,"life"
"24",6,28,692,0,0,"life"
"24",6,29,985,0,0,"life"
"24",6,30,915,1,0,"valence"
"24",6,31,783,1,0,"life"
"24",6,32,770,0,0,"life"
"24",6,33,1444,0,1,"life"
"24",6,34,762,0,0,"life"
"24",6,35,893,1,0,"valence"
"24",6,36,1597,0,0,"valence"
"24",6,37,733,1,0,"life"
"24",6,38,672,0,0,"life"
"24",6,39,726,0,1,"life"
"24",6,40,1034,0,0,"life"
"24",6,41,721,0,0,"life"
"24",6,42,599,0,0,"life"
"24",6,43,689,1,0,"valence"
"24",6,44,1367,0,0,"valence"
"24",6,45,657,0,1,"valence"
"24",6,46,839,1,1,"life"
"24",6,47,902,1,0,"valence"
"24",6,48,738,1,0,"life"
"24",6,49,4328,1,0,"valence"
"24",6,50,696,0,1,"valence"
"24",6,51,1181,1,1,"life"
"24",6,52,638,0,0,"life"
"24",6,53,439,0,0,"life"
"24",6,54,887,1,0,"valence"
"24",6,55,1012,0,0,"valence"
"24",6,56,1437,0,1,"valence"
"24",6,57,739,0,0,"valence"
"24",6,58,1080,0,0,"valence"
"24",6,59,957,1,0,"life"
"24",6,60,568,0,0,"life"
"24",6,61,866,1,0,"valence"
"24",6,62,816,0,0,"valence"
"24",6,63,1216,0,0,"valence"
"24",6,64,992,1,0,"life"
"24",6,65,793,1,0,"valence"
"24",6,66,843,0,1,"valence"
"24",6,67,826,0,0,"valence"
"24",6,68,698,1,0,"life"
"24",6,69,752,1,0,"valence"
"24",6,70,962,0,0,"valence"
"24",6,71,637,0,0,"valence"
"24",6,72,853,0,0,"valence"
"24",6,73,740,0,0,"valence"
"24",6,74,887,1,0,"life"
"24",6,75,774,0,0,"life"
"24",6,76,840,1,0,"valence"
"24",6,77,1480,1,0,"life"
"24",6,78,829,0,0,"life"
"25",1,1,2485,1,0,"life"
"25",1,2,1537,0,0,"life"
"25",1,3,900,0,0,"life"
"25",1,4,1489,1,0,"valence"
"25",1,5,1733,1,0,"life"
"25",1,6,1296,1,0,"valence"
"25",1,7,1086,1,0,"life"
"25",1,8,851,0,0,"life"
"25",1,9,1170,0,0,"life"
"25",1,10,1395,1,0,"valence"
"25",1,11,1740,0,0,"valence"
"25",1,12,1334,0,0,"valence"
"25",1,13,1025,1,0,"life"
"25",1,14,2489,1,0,"valence"
"25",1,15,1141,1,0,"life"
"25",1,16,2536,1,0,"valence"
"25",1,17,1105,0,0,"valence"
"25",1,18,886,0,0,"valence"
"25",1,19,1716,0,0,"valence"
"25",1,20,1023,1,0,"life"
"25",1,21,1080,0,0,"life"
"25",1,22,1277,1,0,"valence"
"25",1,23,1963,0,0,"valence"
"25",1,24,1069,1,0,"life"
"25",1,25,2004,1,0,"valence"
"25",1,26,1347,0,0,"valence"
"25",1,27,1294,1,0,"life"
"25",1,28,747,0,0,"life"
"25",1,29,734,1,0,"valence"
"25",1,30,786,0,0,"valence"
"25",1,31,723,0,0,"valence"
"25",1,32,919,0,0,"valence"
"25",1,33,803,1,0,"life"
"25",1,34,1060,1,0,"valence"
"25",1,35,938,1,0,"life"
"25",1,36,502,0,0,"life"
"25",1,37,483,0,0,"life"
"25",1,38,465,0,0,"life"
"25",1,39,976,1,0,"valence"
"25",1,40,841,1,0,"life"
"25",1,41,681,1,0,"valence"
"25",1,42,959,1,0,"life"
"25",1,43,1130,1,0,"valence"
"25",1,44,925,0,0,"valence"
"25",1,45,794,0,0,"valence"
"25",1,46,1052,0,0,"valence"
"25",1,47,1139,0,0,"valence"
"25",1,48,901,0,0,"valence"
"25",1,49,691,1,0,"life"
"25",1,50,553,0,0,"life"
"25",1,51,1156,0,0,"life"
"25",1,52,822,1,0,"valence"
"25",1,53,1477,0,1,"valence"
"25",1,54,844,0,0,"valence"
"25",1,55,587,0,1,"valence"
"25",1,56,837,0,1,"valence"
"25",1,57,1716,1,0,"life"
"25",1,58,1263,1,0,"valence"
"25",1,59,862,1,0,"life"
"25",1,60,878,0,0,"life"
"25",1,61,669,0,0,"life"
"25",1,62,995,1,1,"valence"
"25",1,63,1644,1,0,"life"
"25",1,64,907,1,0,"valence"
"25",1,65,1399,0,1,"valence"
"25",1,66,1328,1,0,"life"
"25",1,67,1004,1,0,"valence"
"25",1,68,853,0,0,"valence"
"25",1,69,1172,1,0,"life"
"25",1,70,725,0,0,"life"
"25",1,71,459,0,0,"life"
"25",1,72,810,1,0,"valence"
"25",1,73,762,1,0,"life"
"25",1,74,1229,0,0,"life"
"25",1,75,606,0,0,"life"
"25",1,76,1686,0,0,"life"
"25",1,77,547,0,0,"life"
"25",1,78,944,0,0,"life"
"25",2,1,2871,1,1,"valence"
"25",2,2,1443,1,0,"life"
"25",2,3,1098,1,1,"valence"
"25",2,4,928,0,0,"valence"
"25",2,5,779,0,0,"valence"
"25",2,6,1853,0,0,"valence"
"25",2,7,707,0,0,"valence"
"25",2,8,1431,0,1,"valence"
"25",2,9,1007,1,0,"life"
"25",2,10,1496,1,0,"valence"
"25",2,11,2044,0,0,"valence"
"25",2,12,556,0,0,"valence"
"25",2,13,1351,1,0,"life"
"25",2,14,721,0,0,"life"
"25",2,15,644,1,1,"valence"
"25",2,16,829,1,0,"life"
"25",2,17,717,1,0,"valence"
"25",2,18,1680,0,0,"valence"
"25",2,19,815,0,0,"valence"
"25",2,20,816,1,0,"life"
"25",2,21,1121,1,0,"valence"
"25",2,22,900,1,0,"life"
"25",2,23,738,1,0,"valence"
"25",2,24,597,1,0,"life"
"25",2,25,798,0,0,"life"
"25",2,26,752,0,0,"life"
"25",2,27,1122,0,0,"life"
"25",2,28,566,0,0,"life"
"25",2,29,914,0,0,"life"
"25",2,30,1166,1,0,"valence"
"25",2,31,1345,1,0,"life"
"25",2,32,683,0,0,"life"
"25",2,33,707,0,0,"life"
"25",2,34,646,0,0,"life"
"25",2,35,735,1,0,"valence"
"25",2,36,627,1,0,"life"
"25",2,37,635,0,0,"life"
"25",2,38,515,0,0,"life"
"25",2,39,559,1,0,"valence"
"25",2,40,684,0,0,"valence"
"25",2,41,802,1,0,"life"
"25",2,42,1283,1,0,"valence"
"25",2,43,992,0,0,"valence"
"25",2,44,777,0,0,"valence"
"25",2,45,1003,0,1,"valence"
"25",2,46,548,0,0,"valence"
"25",2,47,848,1,0,"life"
"25",2,48,1199,0,0,"life"
"25",2,49,768,0,0,"life"
"25",2,50,1666,1,0,"valence"
"25",2,51,607,0,0,"valence"
"25",2,52,1513,0,0,"valence"
"25",2,53,1549,1,0,"life"
"25",2,54,1168,1,1,"valence"
"25",2,55,1185,0,0,"valence"
"25",2,56,1300,0,1,"valence"
"25",2,57,1440,0,0,"valence"
"25",2,58,1128,0,0,"valence"
"25",2,59,955,0,0,"valence"
"25",2,60,758,1,0,"life"
"25",2,61,1370,1,0,"valence"
"25",2,62,1348,1,0,"life"
"25",2,63,1070,1,1,"valence"
"25",2,64,1093,1,0,"life"
"25",2,65,778,0,0,"life"
"25",2,66,1083,0,0,"life"
"25",2,67,945,0,0,"life"
"25",2,68,604,0,0,"life"
"25",2,69,1125,0,0,"life"
"25",2,70,584,0,0,"life"
"25",2,71,722,0,0,"life"
"25",2,72,1191,1,0,"valence"
"25",2,73,1192,1,0,"life"
"25",2,74,745,1,1,"valence"
"25",2,75,2540,0,0,"valence"
"25",2,76,1013,1,0,"life"
"25",2,77,895,1,0,"valence"
"25",2,78,812,0,0,"valence"
"25",3,1,863,1,0,"life"
"25",3,2,862,0,0,"life"
"25",3,3,781,0,0,"life"
"25",3,4,591,0,0,"life"
"25",3,5,841,1,0,"valence"
"25",3,6,1401,1,1,"life"
"25",3,7,913,0,0,"life"
"25",3,8,670,0,0,"life"
"25",3,9,820,1,0,"valence"
"25",3,10,580,0,0,"valence"
"25",3,11,1054,1,0,"life"
"25",3,12,967,1,0,"valence"
"25",3,13,1040,1,0,"life"
"25",3,14,999,1,0,"valence"
"25",3,15,1072,1,0,"life"
"25",3,16,869,0,0,"life"
"25",3,17,613,0,0,"life"
"25",3,18,590,0,0,"life"
"25",3,19,791,0,0,"life"
"25",3,20,953,1,1,"valence"
"25",3,21,900,0,1,"valence"
"25",3,22,1329,0,0,"valence"
"25",3,23,1836,0,0,"valence"
"25",3,24,1028,0,0,"valence"
"25",3,25,1212,0,0,"valence"
"25",3,26,2283,1,0,"life"
"25",3,27,1167,1,0,"valence"
"25",3,28,913,0,0,"valence"
"25",3,29,942,1,0,"life"
"25",3,30,874,0,0,"life"
"25",3,31,857,1,1,"valence"
"25",3,32,871,0,0,"valence"
"25",3,33,726,1,0,"life"
"25",3,34,906,0,1,"life"
"25",3,35,1703,1,0,"valence"
"25",3,36,1123,0,0,"valence"
"25",3,37,1079,0,0,"valence"
"25",3,38,652,0,0,"valence"
"25",3,39,996,0,0,"valence"
"25",3,40,829,1,0,"life"
"25",3,41,1645,1,0,"valence"
"25",3,42,2428,0,1,"valence"
"25",3,43,667,0,1,"valence"
"25",3,44,673,1,0,"life"
"25",3,45,1223,0,0,"life"
"25",3,46,806,1,0,"valence"
"25",3,47,679,0,0,"valence"
"25",3,48,1950,1,0,"life"
"25",3,49,1314,1,0,"valence"
"25",3,50,1278,1,0,"life"
"25",3,51,1052,1,0,"valence"
"25",3,52,1091,0,0,"valence"
"25",3,53,1176,1,0,"life"
"25",3,54,986,0,0,"life"
"25",3,55,692,0,0,"life"
"25",3,56,1802,1,0,"valence"
"25",3,57,881,0,0,"valence"
"25",3,58,1200,0,0,"valence"
"25",3,59,705,1,0,"life"
"25",3,60,677,0,0,"life"
"25",3,61,701,1,0,"valence"
"25",3,62,915,1,0,"life"
"25",3,63,574,0,0,"life"
"25",3,64,730,0,1,"life"
"25",3,65,638,0,1,"life"
"25",3,66,1428,1,1,"valence"
"25",3,67,701,0,0,"valence"
"25",3,68,2034,1,0,"life"
"25",3,69,608,0,0,"life"
"25",3,70,1128,1,0,"valence"
"25",3,71,1292,0,0,"valence"
"25",3,72,1019,0,0,"valence"
"25",3,73,690,1,0,"life"
"25",3,74,1114,1,0,"valence"
"25",3,75,1117,1,0,"life"
"25",3,76,642,0,0,"life"
"25",3,77,730,0,0,"life"
"25",3,78,958,0,0,"life"
"25",4,1,2505,1,0,"valence"
"25",4,2,884,0,0,"valence"
"25",4,3,1297,1,0,"life"
"25",4,4,2190,0,0,"life"
"25",4,5,582,0,0,"life"
"25",4,6,511,0,0,"life"
"25",4,7,1100,1,0,"valence"
"25",4,8,705,1,0,"life"
"25",4,9,694,1,0,"valence"
"25",4,10,1004,0,0,"valence"
"25",4,11,1316,1,0,"life"
"25",4,12,1680,1,0,"valence"
"25",4,13,831,1,0,"life"
"25",4,14,623,0,0,"life"
"25",4,15,1719,0,0,"life"
"25",4,16,914,0,0,"life"
"25",4,17,991,1,0,"valence"
"25",4,18,664,0,0,"valence"
"25",4,19,1678,1,0,"life"
"25",4,20,1996,0,0,"life"
"25",4,21,478,0,0,"life"
"25",4,22,1005,1,0,"valence"
"25",4,23,710,0,0,"valence"
"25",4,24,652,0,0,"valence"
"25",4,25,1393,0,0,"valence"
"25",4,26,1082,1,0,"life"
"25",4,27,704,0,0,"life"
"25",4,28,534,0,0,"life"
"25",4,29,946,0,0,"life"
"25",4,30,861,0,0,"life"
"25",4,31,1307,0,0,"life"
"25",4,32,1497,1,0,"valence"
"25",4,33,1326,1,0,"life"
"25",4,34,585,0,0,"life"
"25",4,35,724,0,0,"life"
"25",4,36,1367,1,0,"valence"
"25",4,37,1250,1,0,"life"
"25",4,38,673,1,0,"valence"
"25",4,39,760,0,1,"valence"
"25",4,40,987,0,0,"valence"
"25",4,41,997,0,0,"valence"
"25",4,42,1070,1,0,"life"
"25",4,43,1173,1,1,"valence"
"25",4,44,2102,0,0,"valence"
"25",4,45,1041,1,0,"life"
"25",4,46,1128,1,0,"valence"
"25",4,47,844,0,1,"valence"
"25",4,48,2747,1,0,"life"
"25",4,49,860,0,0,"life"
"25",4,50,1018,1,0,"valence"
"25",4,51,771,0,0,"valence"
"25",4,52,1637,1,0,"life"
"25",4,53,1908,1,0,"valence"
"25",4,54,855,0,0,"valence"
"25",4,55,998,0,0,"valence"
"25",4,56,784,1,0,"life"
"25",4,57,1379,1,1,"valence"
"25",4,58,2477,1,0,"life"
"25",4,59,1242,1,0,"valence"
"25",4,60,1065,1,0,"life"
"25",4,61,767,1,0,"valence"
"25",4,62,995,0,0,"valence"
"25",4,63,812,1,0,"life"
"25",4,64,588,0,0,"life"
"25",4,65,805,1,0,"valence"
"25",4,66,709,1,0,"life"
"25",4,67,843,0,0,"life"
"25",4,68,890,1,0,"valence"
"25",4,69,760,1,1,"life"
"25",4,70,2330,0,0,"life"
"25",4,71,957,1,0,"valence"
"25",4,72,776,1,0,"life"
"25",4,73,732,1,0,"valence"
"25",4,74,768,0,0,"valence"
"25",4,75,834,0,0,"valence"
"25",4,76,993,1,0,"life"
"25",4,77,778,1,0,"valence"
"25",4,78,1052,0,0,"valence"
"25",5,1,1120,0,1,"valence"
"25",5,2,1685,1,0,"life"
"25",5,3,1266,1,0,"valence"
"25",5,4,1023,0,1,"valence"
"25",5,5,1336,0,0,"valence"
"25",5,6,691,0,0,"valence"
"25",5,7,713,1,0,"life"
"25",5,8,526,0,0,"life"
"25",5,9,538,0,0,"life"
"25",5,10,806,0,0,"life"
"25",5,11,1255,0,0,"life"
"25",5,12,948,1,0,"valence"
"25",5,13,928,0,0,"valence"
"25",5,14,1725,1,0,"life"
"25",5,15,680,1,0,"valence"
"25",5,16,910,0,0,"valence"
"25",5,17,667,1,0,"life"
"25",5,18,1281,0,0,"life"
"25",5,19,1070,0,0,"life"
"25",5,20,1108,1,0,"valence"
"25",5,21,650,1,0,"life"
"25",5,22,753,1,0,"valence"
"25",5,23,803,0,1,"valence"
"25",5,24,837,0,0,"valence"
"25",5,25,1028,0,0,"valence"
"25",5,26,2171,0,0,"valence"
"25",5,27,660,1,0,"life"
"25",5,28,890,1,0,"valence"
"25",5,29,2170,1,0,"life"
"25",5,30,1169,1,0,"valence"
"25",5,31,740,0,0,"valence"
"25",5,32,712,0,0,"valence"
"25",5,33,1069,0,0,"valence"
"25",5,34,563,1,0,"life"
"25",5,35,830,1,0,"valence"
"25",5,36,1197,0,1,"valence"
"25",5,37,1487,1,0,"life"
"25",5,38,1284,1,1,"valence"
"25",5,39,4353,0,0,"valence"
"25",5,40,1025,0,0,"valence"
"25",5,41,569,1,0,"life"
"25",5,42,707,0,0,"life"
"25",5,43,1704,0,1,"life"
"25",5,44,1892,0,0,"life"
"25",5,45,888,1,0,"valence"
"25",5,46,1493,0,1,"valence"
"25",5,47,1163,1,0,"life"
"25",5,48,558,0,0,"life"
"25",5,49,504,0,0,"life"
"25",5,50,565,0,0,"life"
"25",5,51,817,1,0,"valence"
"25",5,52,576,1,0,"life"
"25",5,53,1291,1,0,"valence"
"25",5,54,568,1,0,"life"
"25",5,55,691,1,0,"valence"
"25",5,56,777,0,0,"valence"
"25",5,57,795,0,0,"valence"
"25",5,58,957,1,0,"life"
"25",5,59,616,0,0,"life"
"25",5,60,672,1,0,"valence"
"25",5,61,518,1,0,"life"
"25",5,62,994,1,1,"valence"
"25",5,63,1676,1,0,"life"
"25",5,64,1048,1,1,"valence"
"25",5,65,2751,1,0,"life"
"25",5,66,1679,1,0,"valence"
"25",5,67,734,0,0,"valence"
"25",5,68,1250,1,0,"life"
"25",5,69,672,0,0,"life"
"25",5,70,1062,1,0,"valence"
"25",5,71,621,1,1,"life"
"25",5,72,1814,0,0,"life"
"25",5,73,1566,1,1,"valence"
"25",5,74,1728,0,0,"valence"
"25",5,75,651,0,0,"valence"
"25",5,76,706,1,0,"life"
"25",5,77,615,0,0,"life"
"25",5,78,608,0,0,"life"
"25",6,1,1579,0,0,"life"
"25",6,2,764,1,0,"valence"
"25",6,3,703,1,0,"life"
"25",6,4,932,0,0,"life"
"25",6,5,863,1,0,"valence"
"25",6,6,1135,0,0,"valence"
"25",6,7,1042,1,0,"life"
"25",6,8,537,0,0,"life"
"25",6,9,629,0,0,"life"
"25",6,10,941,1,1,"valence"
"25",6,11,1752,0,1,"valence"
"25",6,12,3234,1,0,"life"
"25",6,13,1680,0,0,"life"
"25",6,14,1005,1,0,"valence"
"25",6,15,1014,0,0,"valence"
"25",6,16,735,0,0,"valence"
"25",6,17,1011,0,0,"valence"
"25",6,18,540,0,0,"valence"
"25",6,19,729,0,0,"valence"
"25",6,20,925,1,0,"life"
"25",6,21,823,1,0,"valence"
"25",6,22,713,0,0,"valence"
"25",6,23,686,1,0,"life"
"25",6,24,1061,1,0,"valence"
"25",6,25,2346,1,0,"life"
"25",6,26,493,0,0,"life"
"25",6,27,362,0,0,"life"
"25",6,28,702,0,0,"life"
"25",6,29,803,1,1,"valence"
"25",6,30,2532,1,0,"life"
"25",6,31,2079,1,0,"valence"
"25",6,32,827,0,0,"valence"
"25",6,33,604,0,0,"valence"
"25",6,34,900,0,1,"valence"
"25",6,35,2450,1,0,"life"
"25",6,36,623,1,0,"valence"
"25",6,37,809,0,0,"valence"
"25",6,38,763,0,0,"valence"
"25",6,39,573,1,0,"life"
"25",6,40,823,0,1,"life"
"25",6,41,1494,1,0,"valence"
"25",6,42,732,0,0,"valence"
"25",6,43,1568,1,0,"life"
"25",6,44,850,1,0,"valence"
"25",6,45,1329,0,0,"valence"
"25",6,46,733,1,0,"life"
"25",6,47,977,1,0,"valence"
"25",6,48,667,1,0,"life"
"25",6,49,752,1,0,"valence"
"25",6,50,628,1,0,"life"
"25",6,51,1244,0,0,"life"
"25",6,52,667,0,0,"life"
"25",6,53,849,1,0,"valence"
"25",6,54,912,1,0,"life"
"25",6,55,796,1,0,"valence"
"25",6,56,751,0,0,"valence"
"25",6,57,801,0,0,"valence"
"25",6,58,1363,1,0,"life"
"25",6,59,621,0,0,"life"
"25",6,60,533,0,0,"life"
"25",6,61,560,0,1,"life"
"25",6,62,1132,0,0,"life"
"25",6,63,782,1,1,"valence"
"25",6,64,1265,0,0,"valence"
"25",6,65,1408,0,0,"valence"
"25",6,66,1032,1,0,"life"
"25",6,67,816,0,0,"life"
"25",6,68,656,0,0,"life"
"25",6,69,647,0,0,"life"
"25",6,70,590,0,0,"life"
"25",6,71,919,1,0,"valence"
"25",6,72,964,1,0,"life"
"25",6,73,735,1,0,"valence"
"25",6,74,659,0,0,"valence"
"25",6,75,825,1,0,"life"
"25",6,76,443,0,0,"life"
"25",6,77,795,1,0,"valence"
"25",6,78,861,0,0,"valence"
"26",1,1,3907,1,0,"valence"
"26",1,2,8724,0,0,"valence"
"26",1,3,961,1,0,"life"
"26",1,4,700,0,0,"life"
"26",1,5,1714,0,1,"life"
"26",1,6,702,0,0,"life"
"26",1,7,946,1,0,"valence"
"26",1,8,830,0,0,"valence"
"26",1,9,1118,0,1,"valence"
"26",1,10,994,1,0,"life"
"26",1,11,1994,1,0,"valence"
"26",1,12,2076,0,0,"valence"
"26",1,13,3065,0,1,"valence"
"26",1,14,797,1,0,"life"
"26",1,15,1806,1,0,"valence"
"26",1,16,823,0,1,"valence"
"26",1,17,1382,0,0,"valence"
"26",1,18,799,1,0,"life"
"26",1,19,977,0,0,"life"
"26",1,20,1371,1,0,"valence"
"26",1,21,1284,0,1,"valence"
"26",1,22,897,0,0,"valence"
"26",1,23,862,0,0,"valence"
"26",1,24,1821,1,0,"life"
"26",1,25,820,0,0,"life"
"26",1,26,964,0,1,"life"
"26",1,27,575,0,0,"life"
"26",1,28,1321,1,0,"valence"
"26",1,29,821,1,0,"life"
"26",1,30,581,0,0,"life"
"26",1,31,510,0,0,"life"
"26",1,32,1115,1,0,"valence"
"26",1,33,1136,1,0,"life"
"26",1,34,1314,1,0,"valence"
"26",1,35,1199,1,0,"life"
"26",1,36,1407,1,0,"valence"
"26",1,37,680,1,0,"life"
"26",1,38,655,0,0,"life"
"26",1,39,933,1,0,"valence"
"26",1,40,929,1,0,"life"
"26",1,41,1022,1,0,"valence"
"26",1,42,918,0,0,"valence"
"26",1,43,1042,0,0,"valence"
"26",1,44,809,1,0,"life"
"26",1,45,889,1,0,"valence"
"26",1,46,888,1,0,"life"
"26",1,47,1478,1,0,"valence"
"26",1,48,1915,1,0,"life"
"26",1,49,1999,1,1,"valence"
"26",1,50,1759,1,0,"life"
"26",1,51,824,0,0,"life"
"26",1,52,1145,1,0,"valence"
"26",1,53,1772,0,0,"valence"
"26",1,54,1124,1,0,"life"
"26",1,55,777,0,1,"life"
"26",1,56,891,1,0,"valence"
"26",1,57,904,1,0,"life"
"26",1,58,804,0,0,"life"
"26",1,59,901,1,0,"valence"
"26",1,60,755,1,0,"life"
"26",1,61,2310,1,0,"valence"
"26",1,62,682,0,0,"valence"
"26",1,63,576,1,0,"life"
"26",1,64,2010,1,0,"valence"
"26",1,65,921,1,0,"life"
"26",1,66,998,0,0,"life"
"26",1,67,783,1,0,"valence"
"26",1,68,673,0,0,"valence"
"26",1,69,534,1,0,"life"
"26",1,70,914,0,0,"life"
"26",1,71,1535,1,0,"valence"
"26",1,72,1105,1,0,"life"
"26",1,73,839,1,0,"valence"
"26",1,74,646,1,0,"life"
"26",1,75,1741,1,1,"valence"
"26",1,76,2409,1,0,"life"
"26",1,77,1335,1,0,"valence"
"26",1,78,1188,0,0,"valence"
"26",2,1,4213,1,1,"life"
"26",2,2,763,1,0,"valence"
"26",2,3,1454,0,0,"valence"
"26",2,4,1158,1,0,"life"
"26",2,5,825,0,0,"life"
"26",2,6,441,0,0,"life"
"26",2,7,857,0,0,"life"
"26",2,8,760,1,0,"valence"
"26",2,9,795,1,0,"life"
"26",2,10,1036,1,1,"valence"
"26",2,11,995,0,0,"valence"
"26",2,12,668,1,0,"life"
"26",2,13,1650,1,0,"valence"
"26",2,14,640,0,0,"valence"
"26",2,15,776,0,1,"valence"
"26",2,16,731,0,0,"valence"
"26",2,17,655,0,0,"valence"
"26",2,18,741,0,0,"valence"
"26",2,19,1418,0,0,"valence"
"26",2,20,1057,0,0,"valence"
"26",2,21,1048,1,0,"life"
"26",2,22,766,1,0,"valence"
"26",2,23,992,1,0,"life"
"26",2,24,2121,1,1,"valence"
"26",2,25,787,1,0,"life"
"26",2,26,790,1,0,"valence"
"26",2,27,840,0,0,"valence"
"26",2,28,631,0,0,"valence"
"26",2,29,640,1,0,"life"
"26",2,30,678,1,0,"valence"
"26",2,31,942,1,0,"life"
"26",2,32,713,1,0,"valence"
"26",2,33,685,1,0,"life"
"26",2,34,548,1,0,"valence"
"26",2,35,1152,0,0,"valence"
"26",2,36,1842,1,1,"life"
"26",2,37,1177,0,1,"life"
"26",2,38,2090,0,0,"life"
"26",2,39,871,1,0,"valence"
"26",2,40,773,1,0,"life"
"26",2,41,998,1,0,"valence"
"26",2,42,1104,1,0,"life"
"26",2,43,1332,1,0,"valence"
"26",2,44,879,1,0,"life"
"26",2,45,686,1,0,"valence"
"26",2,46,1252,1,0,"life"
"26",2,47,930,0,1,"life"
"26",2,48,542,0,0,"life"
"26",2,49,794,1,0,"valence"
"26",2,50,588,0,1,"valence"
"26",2,51,1030,0,1,"valence"
"26",2,52,765,0,0,"valence"
"26",2,53,529,0,0,"valence"
"26",2,54,637,1,0,"life"
"26",2,55,629,1,0,"valence"
"26",2,56,990,1,0,"life"
"26",2,57,1127,1,0,"valence"
"26",2,58,1531,0,0,"valence"
"26",2,59,1023,0,0,"valence"
"26",2,60,582,1,0,"life"
"26",2,61,625,1,0,"valence"
"26",2,62,728,1,1,"life"
"26",2,63,1278,0,0,"life"
"26",2,64,812,0,0,"life"
"26",2,65,700,0,0,"life"
"26",2,66,688,0,0,"life"
"26",2,67,1031,1,0,"valence"
"26",2,68,1422,1,0,"life"
"26",2,69,663,0,0,"life"
"26",2,70,894,0,0,"life"
"26",2,71,668,0,0,"life"
"26",2,72,690,0,0,"life"
"26",2,73,1336,0,0,"life"
"26",2,74,579,0,0,"life"
"26",2,75,621,0,0,"life"
"26",2,76,742,1,0,"valence"
"26",2,77,954,1,0,"life"
"26",2,78,742,1,0,"valence"
"26",3,1,1449,1,0,"life"
"26",3,2,1248,1,0,"valence"
"26",3,3,862,0,0,"valence"
"26",3,4,573,0,0,"valence"
"26",3,5,713,1,0,"life"
"26",3,6,686,0,0,"life"
"26",3,7,771,0,0,"life"
"26",3,8,501,1,0,"valence"
"26",3,9,674,1,0,"life"
"26",3,10,521,0,0,"life"
"26",3,11,854,1,0,"valence"
"26",3,12,677,1,0,"life"
"26",3,13,1099,0,0,"life"
"26",3,14,528,1,1,"valence"
"26",3,15,717,0,0,"valence"
"26",3,16,849,1,1,"life"
"26",3,17,2416,1,0,"valence"
"26",3,18,1407,1,0,"life"
"26",3,19,1911,0,0,"life"
"26",3,20,634,0,0,"life"
"26",3,21,977,1,0,"valence"
"26",3,22,636,1,0,"life"
"26",3,23,724,1,0,"valence"
"26",3,24,888,1,1,"life"
"26",3,25,693,0,0,"life"
"26",3,26,1051,1,0,"valence"
"26",3,27,546,0,0,"valence"
"26",3,28,621,0,0,"valence"
"26",3,29,583,1,0,"life"
"26",3,30,545,1,1,"valence"
"26",3,31,572,1,0,"life"
"26",3,32,584,0,0,"life"
"26",3,33,625,0,0,"life"
"26",3,34,586,0,0,"life"
"26",3,35,579,1,0,"valence"
"26",3,36,607,1,0,"life"
